"time","outputs"
0.0512,263.6325189529225
0.0514,265.0537479905824
0.0516,266.2108352049514
0.05180000000000001,266.9004766519917
0.052,266.9219410996238
0.0522,266.1834248890277
0.0524,264.6472150311744
0.0526,262.775582144158
0.0528,261.1316969141227
0.05300000000000001,259.8289497688293
0.0532,258.9484332188624
0.0534,258.5370436481774
0.0536,258.6064436862187
0.0538,259.1329057046586
0.054,260.0580370169181
0.05420000000000001,261.290367447465
0.0544,262.7077605228849
0.0546,264.1605910475246
0.0548,265.4756146709725
0.055,266.4604396097684
0.05520000000000001,266.9085169924187
0.0554,266.644518558719
0.0556,265.6117954452854
0.0558,263.8336004957129
0.056,262.0155313321777
0.0562,260.4704681339026
0.05640000000000001,259.3013694663771
0.0566,258.5780787638641
0.0568,258.3357102114599
0.057,258.5739062547055
0.0572,259.2569805792583
0.0574,260.3149403641596
0.05760000000000001,261.6453617778336
0.0578,263.1160734962608
0.058,264.5685849019291
0.0582,265.8221789694993
0.0584,266.678575024817
0.05860000000000001,266.9293558312281
0.05880000000000001,266.43910726771
0.059,265.1664187601098
0.0592,263.29486575532
0.0594,261.5623416302859
0.0596,260.1384931836512
0.05980000000000001,259.1153528212419
0.06,258.5512562570451
0.0602,258.4695175030341
0.0604,258.8579811437149
0.0606,259.6694590635262
0.0608,260.8230388009691
0.06100000000000001,262.2062310610198
0.0612,263.677905061929
0.0614,265.0719427407088
0.0616,266.2015267814236
0.0618,266.8639633139863
0.062,266.8592260612866
0.06220000000000001,266.0964370731218
0.0624,264.5387833868634
0.0626,262.6599270855885
0.06280000000000001,261.0114037011233
0.063,259.7066977079259
0.06320000000000001,258.8269360177532
0.0634,258.4189892082347
0.0636,258.4944346681358
0.06380000000000001,259.0294021807706
0.064,259.9653024730952
0.06420000000000001,261.2104193191063
0.0644,262.6423263451537
0.0646,264.1110711719996
0.0648,265.4430523523582
0.065,266.4454991003454
0.06520000000000001,266.9114700498441
0.0654,266.6652056127349
0.06560000000000001,265.6495466228611
0.0658,263.88429696652
0.066,262.0725711885281
0.06620000000000001,260.532567037149
0.0664,259.3671353529524
0.06660000000000001,258.6460430319549
0.0668,258.4043604980793
0.067,258.6417200720076
0.06720000000000001,259.3224590623764
0.0674,260.3766413828852
0.06760000000000001,261.7019316810453
0.0678,263.1662767907314
0.068,264.6113312152303
0.0682,265.8565467090245
0.0684,266.7038312200975
0.06860000000000001,266.9449598843088
0.0688,266.4446580730718
0.06900000000000001,265.1617862374916
0.0692,263.2835521332274
0.0694,261.5461772934574
0.06960000000000001,260.1178523242008
0.0698,259.090707505739
0.07000000000000001,258.5231656452149
0.0702,258.4386151739832
0.0704,258.8249608166834
0.07060000000000001,259.6350590347163
0.0708,260.7880254454157
0.07100000000000001,262.1713817679402
0.0712,263.6439909833481
0.07140000000000001,265.0397117359819
0.0716,266.1716869346992
0.0718,266.8371673876506
0.07200000000000001,266.836109462914
0.0722,266.0776635782981
0.07240000000000001,264.5248480883699
0.0726,262.6490940592515
0.0728,261.0039024407291
0.07300000000000001,259.7026831599552
0.0732,258.826485399979
0.07340000000000001,258.4221005602008
0.0736,258.5010271598113
0.0738,259.0393181666518
0.07400000000000001,259.9783112404332
0.0742,261.2262224415734
0.07440000000000001,262.6605645180166
0.0746,264.1313323724958
0.07480000000000001,265.4648811401136
0.075,266.4684068480807
0.0752,266.9349452477128
0.07540000000000001,266.6886256266011
0.0756,265.6722205833041
0.07580000000000001,263.9056700490847
0.076,262.0923275655193
0.0762,260.5502746398453
0.07640000000000001,259.3824089280229
0.0766,258.6585525156739
0.07680000000000001,258.4138381403608
0.077,258.647966156705
0.0772,259.325346101886
0.07740000000000001,260.3761166992713
0.0776,261.6980183219214
0.07780000000000001,263.1590727652267
0.078,264.6010070725607
0.07820000000000001,265.8433415188481
0.0784,266.6880470490341
0.0786,266.9269661530439
0.07880000000000001,266.4249722573997
0.079,265.14099488022
0.07920000000000001,263.2627104476237
0.0794,261.5259720033634
0.0796,260.0987287230272
0.07980000000000001,259.0730854423074
0.08,258.5074303118834
0.08020000000000001,258.4251086930493
0.0804,258.8139748087205
0.0806,259.6268283301205
0.08080000000000001,260.7827230745659
0.081,262.1691153366489
0.08120000000000001,263.6448005092064
0.0814,265.0435689886315
0.08160000000000001,266.1784962895844
0.0818,266.8467681692973
0.082,266.8482569391632
0.08220000000000001,266.0919930616844
0.0824,264.5409098277308
0.08260000000000001,262.6654620403092
0.0828,261.0202131855492
0.083,259.7185756756689
0.08320000000000001,258.8416091642699
0.0834,258.4361232481845
0.08360000000000001,258.5136419420675
0.0838,259.0502504182364
0.08400000000000001,259.9873245142836
0.08420000000000001,261.2331235764877
0.0844,262.6652077710049
0.08460000000000001,264.1336224872649
0.0848,265.4647752872878
0.08500000000000001,266.4659153979867
0.0852,266.9301314868787
0.0854,266.6816272765964
0.08560000000000001,265.6632514691457
0.0858,263.8953412606242
0.08600000000000001,262.0815200235262
0.0862,260.5392292699738
0.0864,259.3713711152939
0.08660000000000001,258.6477666557418
0.0868,258.4035422309319
0.08700000000000001,258.6383865487667
0.0872,259.3166925264086
0.08740000000000001,260.368577678603
0.0876,261.6917570662113
0.0878,263.1542236430946
0.08800000000000001,264.5976727322591
0.0882,265.8415907214881
0.08840000000000001,266.6879132594527
0.0886,266.9284462482842
0.0888,266.4280177718554
0.08900000000000001,265.145510701215
0.0892,263.2680611174823
0.08940000000000001,261.5318025602076
0.0896,260.1049084476062
0.0898,259.0794763213121
0.09000000000000001,258.5138901185399
0.0902,258.4314941507067
0.09040000000000001,258.8201447670742
0.0906,259.6326468837194
0.09080000000000001,260.7880625547301
0.091,262.1738591109636
0.0912,263.6488455272601
0.09140000000000001,265.0468280184588
0.0916,266.1808997963426
0.09180000000000001,266.8482657957535
0.092,266.8488164045157
0.0922,266.0916013103522
0.09240000000000001,264.5395902106197
0.0926,262.6637003324389
0.09280000000000001,261.0180498790957
0.093,259.7160600201478
0.09320000000000001,258.8387980466198
0.09340000000000001,258.4330799074835
0.0936,258.5104345478858
0.09380000000000001,259.0469505445757
0.094,259.9840055432381
0.09420000000000001,261.2298590672212
0.0944,262.6620698302611
0.0946,264.130680177504
0.09480000000000001,265.4620931075737
0.095,266.4635518710047
0.09520000000000001,266.9281379365102
0.0954,266.6800546675684
0.0956,265.6621447930732
0.09580000000000001,263.8946532241147
0.096,262.0811228709375
0.09620000000000001,260.5391308213994
0.0964,259.3715725501367
0.09660000000000001,258.6482625088458
0.09680000000000001,258.4043205358624
0.097,258.6394291245694
0.09720000000000001,259.3179754010299
0.0974,260.3700716391244
0.09760000000000001,261.6934283232957
0.0978,263.1560345945481
0.098,264.5995828084639
0.09820000000000001,265.8435572937169
0.0984,266.6898925907365
0.09860000000000001,266.9303931968257
0.0988,266.4298774615574
0.099,265.1472285507773
0.09920000000000001,263.2696269318277
0.0994,261.5331986255266
0.09960000000000001,260.1061044181216
0.0998,259.0804463837953
0.1,258.5146135487362
