"time","outputs[1]","outputs[2]"
2.24,25.99999999999999,25.11100208063567
2.26,26.08333333333333,25.10078978359201
2.28,26.16666666666666,25.24730151251316
2.3,26.24999999999999,25.43253166825065
2.32,26.33333333333333,25.61725274408144
2.34,26.41666666666666,25.80146633547969
2.36,26.49999999999999,25.98517403150345
2.38,26.58333333333333,26.16837741483226
2.4,26.66666666666666,26.35107806180326
2.42,26.74999999999999,26.53327754244702
2.44,26.83333333333333,26.71497742052441
2.46,26.91666666666666,26.89617925356066
2.48,26.99999999999999,27.07688459288232
2.5,27.08333333333333,27.25709498365126
2.52,27.16666666666666,27.43681196489962
2.54,27.24999999999999,27.61603706956453
2.56,27.33333333333333,27.79477182452206
2.58,27.41666666666666,27.9730177506213
2.6,27.49999999999999,28.15077636271792
2.62,27.58333333333333,28.32804916970758
2.64,27.66666666666666,28.50483767455916
2.66,27.74999999999999,28.68114337434758
2.68,27.83333333333333,28.80865105902552
2.7,27.91666666666666,28.7910504853736
2.72,27.99999999999999,28.77348507944771
2.74,28.08333333333333,28.75595477097932
2.76,28.16666666666666,28.73845948983995
2.78,28.24999999999999,28.72099916604168
2.8,28.33333333333333,28.70357372973632
2.82,28.41666666666666,28.68618311121492
2.84,28.49999999999999,28.668827240908
2.86,28.58333333333333,28.6515060493852
2.88,28.66666666666666,28.63421946735468
2.9,28.74999999999999,28.6169674256634
2.92,28.83333333333333,28.59974985529618
2.94,28.91666666666666,28.58256668737579
2.96,28.99999999999999,28.56541785316273
2.98,29.08333333333333,28.5483032840545
3,29.16666666666666,28.53122291158627
3.02,29.24999999999999,28.51417666742958
3.04,29.33333333333333,28.49716448339274
3.06,29.41666666666666,28.4801862914199
3.08,29.49999999999999,28.53096462355938
3.1,29.58333333333333,28.70719898600652
3.12,29.66666666666666,28.88295225483546
3.14,29.74999999999999,29.05822591457036
3.16,29.83333333333333,29.23302144394364
3.18,29.91666666666666,29.407340315927
3.2,29.99999999999999,29.58118399776339
3.22,30.08333333333333,29.75455395099834
3.24,30.16666666666666,29.92745163151085
3.26,30.24999999999999,30.09987848954461
3.28,30.33333333333333,30.27183596973822
3.3,30.41666666666666,30.44332551115554
3.32,30.49999999999999,30.61434854731596
3.34,30.58333333333333,30.7849065062245
3.36,30.66666666666666,30.95500081040137
3.38,30.74999999999999,31.12463287691094
3.4,30.83333333333333,31.29380411739203
3.42,30.91666666666666,31.46251593808557
3.44,30.99999999999999,31.63076973986472
3.46,31.08333333333333,31.79856691826228
3.48,31.16666666666666,31.96590886349992
3.5,31.24999999999999,32.13279696051563
3.52,31.33333333333333,32.2992325889926
3.54,31.41666666666666,32.36037679563708
3.56,31.49999999999999,32.33567951477141
3.58,31.58333333333333,32.31103158157055
3.6,31.66666666666666,32.28643289743297
3.62,31.74999999999999,32.26188336395387
3.64,31.83333333333333,32.23738288292532
3.66,31.91666666666666,32.2129313563359
3.68,31.99999999999999,32.18852868636924
3.7,32.08333333333333,32.16417477540506
3.72,32.16666666666666,32.13986952601795
3.74,32.24999999999999,32.11561284097706
3.76,32.33333333333333,32.09140462324604
3.78,32.41666666666666,32.06724477598232
3.8,32.49999999999999,32.04313320253675
3.82,32.58333333333333,32.01906980645339
3.84,32.66666666666666,31.99505449146903
3.86,32.74999999999999,31.97108716151263
3.88,32.83333333333333,31.94716772070512
3.9,32.91666666666666,31.92329607335961
3.92,32.99999999999999,32.07124104175722
3.94,33.08333333333333,32.23784354392643
3.96,33.16666666666666,32.40399444522257
3.98,33.24999999999999,32.56969511681751
4,33.33333333333333,32.7349469246995
4.02,33.4166666666667,32.89975122970151
4.04,33.50000000000003,33.06410938752754
4.06,33.58333333333336,33.22802274878006
4.08,33.6666666666667,33.39149265898556
4.1,33.75000000000003,33.55452045862216
4.12,33.83333333333336,33.71710748314473
4.14,33.9166666666667,33.87925506301195
4.16,34.00000000000003,34.04096452371078
4.18,34.08333333333336,34.20223718578353
4.2,34.1666666666667,34.36307436485214
4.22,34.25000000000003,34.52347737164433
4.24,34.33333333333336,34.68344751201823
4.26,34.4166666666667,34.84298608698714
4.28,34.50000000000003,35.00209439274448
4.3,34.58333333333336,35.16077372068838
4.32,34.6666666666667,35.31902535744598
4.34,34.75000000000003,35.47685058489731
4.36,34.83333333333336,35.63425068019984
4.38,34.9166666666667,35.79122691581227
4.4,35.00000000000003,35.94778055951741
4.42,35.08333333333336,36.05688837363329
4.44,35.1666666666667,36.02480508880018
4.46,35.25000000000003,35.99278590961484
4.48,35.33333333333336,35.96083070798767
4.5,35.4166666666667,35.92893935608498
4.52,35.50000000000003,35.8971117263286
4.54,35.58333333333336,35.86534769139553
4.56,35.6666666666667,35.83364712421633
4.58,35.75000000000003,35.80200989797629
4.600000000000001,35.83333333333336,35.77043588611389
4.62,35.9166666666667,35.73892496232037
4.64,36.00000000000003,35.70747700053931
4.66,36.08333333333336,35.67609187496623
4.68,36.1666666666667,35.64476946004811
4.7,36.25000000000003,35.61350963048261
4.72,36.33333333333336,35.58231226121791
4.74,36.4166666666667,35.551177227452
4.76,36.50000000000003,35.52010440463243
4.78,36.58333333333336,35.63977147715042
4.8,36.6666666666667,35.79673284821956
4.82,36.75000000000003,35.95327167182626
4.84,36.83333333333336,36.10938921093907
4.86,36.9166666666667,36.26508672389861
4.88,37.00000000000003,36.42036546444137
4.9,37.08333333333336,36.57522668172197
4.92,37.1666666666667,36.72967162033689
4.94,37.25000000000003,36.88370152034651
4.96,37.33333333333336,37.03731761729756
4.98,37.4166666666667,37.1905211422461
5,37.50000000000003,37.34331332177942
5.02,37.58333333333336,37.49569537803791
5.04,37.6666666666667,37.64766852873703
5.06,37.75000000000003,37.79923398718933
5.08,37.83333333333337,37.95039296232608
5.100000000000001,37.9166666666667,38.10114665871822
5.12,38.00000000000003,38.25149627659829
5.14,38.08333333333336,38.40144301188093
5.16,38.1666666666667,38.55098805618468
5.18,38.25000000000003,38.70013259685231
5.2,38.33333333333336,38.84887781697159
5.22,38.4166666666667,38.99722489539624
5.24,38.50000000000003,39.14517500676595
5.26,38.58333333333336,39.29272932152713
5.28,38.6666666666667,39.43988900595241
5.3,38.75000000000003,39.58665522216171
5.32,38.83333333333336,39.73302912814097
5.34,38.9166666666667,39.87901187776311
5.36,39.00000000000003,39.95971406273992
5.38,39.08333333333336,39.91983253748072
5.4,39.1666666666667,39.88003069954226
5.42,39.25000000000003,39.84030838970108
5.44,39.33333333333336,39.80066544905219
5.46,39.4166666666667,39.76110171900791
5.48,39.50000000000003,39.72161704129741
5.5,39.58333333333336,39.68221125796617
5.52,39.6666666666667,39.64288421137508
5.54,39.75000000000003,39.60363574420035
5.56,39.83333333333336,39.56446569943239
5.58,39.9166666666667,39.52537392037505
5.600000000000001,40.00000000000003,39.4863602506457
5.62,40.08333333333337,39.44742453417399
5.64,40.1666666666667,39.40856661520155
5.66,40.25000000000003,39.36978633828079
5.68,40.33333333333336,39.33108354827544
5.7,40.4166666666667,39.47814067282536
5.72,40.50000000000003,39.62480463106357
5.74,40.58333333333336,39.77107657990354
5.76,40.6666666666667,39.91695767215003
5.78,40.75000000000003,40.06244905651891
5.8,40.83333333333336,40.20755187765661
5.82,40.9166666666667,40.35226727615975
5.84,41.00000000000003,40.49659638859401
5.86,41.08333333333336,40.64054034751348
5.88,41.1666666666667,40.7841002814792
5.9,41.25000000000003,40.92727731507858
5.92,41.33333333333336,41.07007256894371
5.94,41.4166666666667,41.21248715977015
5.96,41.50000000000003,41.35452220033551
5.98,41.58333333333336,41.49617879951717
6,41.6666666666667,41.63745806231145
6.02,41.75000000000003,41.77836108985088
6.04,41.83333333333337,41.918888979423
6.06,41.9166666666667,42.05904282448728
6.08,42.00000000000003,42.1988237146939
6.100000000000001,42.08333333333336,42.33823273590048
6.12,42.1666666666667,42.47727097019043
6.140000000000001,42.25000000000003,42.61593949588985
6.16,42.33333333333337,42.75423938758502
6.18,42.4166666666667,42.89217171613927
6.2,42.50000000000003,43.0297375487109
6.22,42.58333333333336,43.16693794876932
6.24,42.6666666666667,43.3037739761121
6.26,42.75000000000003,43.44024668688235
6.28,42.83333333333336,43.57635713358428
6.3,42.9166666666667,43.71210636510102
6.32,43.00000000000003,43.84749542670983
6.34,43.08333333333336,43.98252536009943
6.36,43.1666666666667,44.11719720338573
6.38,43.25000000000003,44.25151199112821
6.4,43.33333333333336,44.20305501957114
6.42,43.4166666666667,44.15469486994391
6.44,43.50000000000003,44.10643134878626
6.46,43.58333333333336,44.05826426302502
6.48,43.6666666666667,44.01019341997221
6.5,43.75000000000003,43.96221862732534
6.52,43.83333333333336,43.91433969316591
6.54,43.9166666666667,43.86655642595917
6.56,44.00000000000003,43.81886863455264
6.58,44.08333333333337,43.771276128176
6.600000000000001,44.1666666666667,43.72377871644017
6.62,44.25000000000003,43.67637620933652
6.640000000000001,44.33333333333336,43.629068417236
6.66,44.4166666666667,43.58185515088843
6.68,44.50000000000003,43.53473622142172
6.7,44.58333333333336,43.6157848192907
6.72,44.6666666666667,43.75142943234476
6.74,44.75000000000003,43.88671417812799
6.76,44.83333333333336,44.02164009729074
6.78,44.9166666666667,44.15620822691511
6.8,45.00000000000003,44.29041960053161
6.82,45.08333333333336,44.42427524813496
6.84,45.1666666666667,44.55777619619943
6.86,45.25000000000003,44.69092346769577
6.88,45.33333333333336,44.82371808210598
6.9,45.4166666666667,44.95616105543945
6.92,45.50000000000003,45.08825340024782
6.94,45.58333333333336,45.21999612564167
6.96,45.6666666666667,45.3513902373042
6.98,45.75000000000003,45.48243673750795
7,45.83333333333337,45.61313662512885
7.02,45.9166666666667,45.74349089566238
7.04,46.00000000000003,45.87350054123732
7.06,46.08333333333336,46.00316655063148
7.08,46.1666666666667,46.13248990928588
7.100000000000001,46.25000000000003,46.26147159932003
7.12,46.33333333333337,46.39011259954606
7.140000000000001,46.4166666666667,46.51841388548348
7.16,46.50000000000003,46.64637642937362
7.18,46.58333333333336,46.7740012001936
7.2,46.6666666666667,46.90128916367098
7.22,46.75000000000003,47.02824128229776
7.24,46.83333333333336,47.15485851534464
7.26,46.9166666666667,47.28114181887463
7.28,47.00000000000003,47.40709214575725
7.3,47.08333333333336,47.53271044568226
7.32,47.1666666666667,47.65799766517358
7.34,47.25000000000003,47.78295474760256
7.36,47.33333333333336,47.90758263320231
7.38,47.4166666666667,48.03188225907996
7.4,47.50000000000003,48.15585455923167
7.42,47.58333333333337,48.2795004645543
7.44,47.6666666666667,48.40282090285996
7.46,47.75000000000003,48.52581679888868
7.48,47.83333333333336,48.64848907432162
7.5,47.9166666666667,48.77083864779382
7.52,48.00000000000003,48.89286643490783
7.54,48.08333333333337,49.01457334824562
7.56,48.1666666666667,49.13596029738244
7.58,48.25000000000003,49.23011752051701
7.600000000000001,48.33333333333336,49.17171279161761
7.62,48.4166666666667,49.113424761273
7.640000000000001,48.50000000000003,49.05525319630783
7.66,48.58333333333337,48.99719786401243
7.68,48.6666666666667,48.93925853214222
7.7,48.75000000000003,48.88143496891649
7.72,48.83333333333337,48.82372694301807
7.74,48.9166666666667,48.76613422359139
7.76,49.00000000000003,48.70865658024246
7.78,49.08333333333336,48.65129378303777
7.8,49.1666666666667,48.59404560250323
7.82,49.25000000000003,48.53691180962289
7.84,49.33333333333337,48.47989217583887
7.86,49.4166666666667,48.42298647304955
7.88,49.50000000000003,48.53695466131177
7.9,49.58333333333337,48.65959763469255
7.92,49.6666666666667,48.78191798926912
7.94,49.75000000000003,48.90391664036918
7.96,49.83333333333337,49.02559450030168
7.98,49.9166666666667,49.1469524783696
8,50.00000000000003,49.26799148088253
8.02,50,49.38871241116942
8.040000000000001,50,49.50911616959087
8.06,50,49.62920365355228
8.08,50,49.74897575751555
8.1,50,49.86843337301167
8.120000000000001,50,49.98757738865339
8.140000000000001,50,50.10640869014691
8.16,50,50.2249281603045
8.18,50,50.34313667905644
8.199999999999999,50,50.46103512346264
8.220000000000001,50,50.57862436772507
8.24,50,50.69590528319947
8.26,50,50.81287873840722
8.279999999999999,50,50.92954559904683
8.300000000000001,50,50.98351791623639
8.32,50,50.92160971602186
8.34,50,50.85982521465223
8.359999999999999,50,50.79816416496487
8.380000000000001,50,50.73662632029055
8.4,50,50.67521143445322
8.42,50,50.6139192617689
8.44,50,50.55274955704419
8.460000000000001,50,50.49170207557574
8.48,50,50.43077657314916
8.5,50,50.36997280603782
8.52,50,50.30929053100238
8.540000000000001,50,50.2487295052893
8.56,50,50.18828948663025
8.58,50,50.12797023324094
8.6,50,50.06777150381998
8.620000000000001,50,50.00769305754858
8.640000000000001,50,49.94773465408849
8.66,50,49.88789605358227
8.68,50,49.82817701665147
8.700000000000001,50,49.76857730439593
8.720000000000001,50,49.70909667839288
8.74,50,49.64973490069605
8.76,50,49.59049173383431
8.779999999999999,50,49.53136694081138
8.800000000000001,50,49.47236028510429
8.82,50,49.41347153066278
8.84,50,49.35470044190816
8.859999999999999,50,49.29604678373238
8.880000000000001,50,49.23751032149744
8.9,50,49.17909082103381
8.92,50,49.12078804864029
8.94,50,49.06260177108237
8.960000000000001,50,49.0045317555913
8.98,50,49.10803125209395
9,50,49.22917254748984
9.02,50,49.34999548101422
9.040000000000001,50,49.47050095397924
9.06,50,49.5906898647375
9.08,50,49.71056310869426
9.1,50,49.83012157832036
9.120000000000001,50,49.94936616316369
9.140000000000001,50,50.06829774986232
9.16,50,50.18691722215613
9.18,50,50.30522546089907
9.200000000000001,50,50.42322334407118
9.220000000000001,50,50.54091174679064
9.24,50,50.65829154132547
9.26,50,50.77536359710558
9.279999999999999,50,50.89212878073437
9.300000000000001,50,50.99967197452014
9.32,50,50.93773149686353
9.34,50,50.87591478254552
9.359999999999999,50,50.81422158427415
9.380000000000001,50,50.75265165525218
9.4,50,50.69120474917503
9.42,50,50.62988062023038
9.44,50,50.56867902309733
9.460000000000001,50,50.50759971294474
9.48,50,50.44664244543077
9.5,50,50.38580697670216
9.52,50,50.32509306339227
9.540000000000001,50,50.26450046262136
9.56,50,50.20402893199457
9.58,50,50.14367822960162
9.6,50,50.08344811401543
9.620000000000001,50,50.02333834429146
9.640000000000001,50,49.96334867996654
9.66,50,49.90347888105754
9.68,50,49.84372870806141
9.700000000000001,50,49.78409792195379
9.720000000000001,50,49.72458628418724
9.74,50,49.66519355669141
9.76,50,49.6059195018716
9.779999999999999,50,49.54676388260799
9.800000000000001,50,49.4877264622541
9.82,50,49.42880700463667
9.84,50,49.37000527405417
9.859999999999999,50,49.31132103527602
9.880000000000001,50,49.25275405354182
9.9,50,49.1943040945601
9.92,50,49.13597092450743
9.94,50,49.07775431002801
9.960000000000001,50,49.01965401823173
9.98,50,49.07831024135857
10,50,49.19952965412057
